stratum,repo,prA,prB,label,conflict_has_content,conflict_is_content_only,retrieved_at_utc,oid_scope,git_version,fetch_parameters,diff_parameters,api_headA_oid,api_headB_oid,headA_oid,headB_oid,baseA_oid,baseB_oid,merge_base_oid,filesA,hunksA,filesB,hunksB,status
cross,reeze/php-leveldb,52,54,CLEAN,false,false,2026-09-16T23:32:04.404282+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,16d37e9010d208a18715a40ef6a8ad62296fdf33,22791bedf00d44ed8e1a4a6cc2c869c85fb819f0,16d37e9010d208a18715a40ef6a8ad62296fdf33,22791bedf00d44ed8e1a4a6cc2c869c85fb819f0,70ecae7103dbfe0817740f1c2aeaed551e2f67f6,70ecae7103dbfe0817740f1c2aeaed551e2f67f6,70ecae7103dbfe0817740f1c2aeaed551e2f67f6,2,2,1,8,OK
cross,tldraw/tldraw,6214,6284,CLEAN,false,false,2026-09-16T23:38:41.236907+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,a7cd3b9d6e8d0568169aa1264ddb4da89d10404c,9a83e195e79c28047a25da7b870aab15d18b6556,a7cd3b9d6e8d0568169aa1264ddb4da89d10404c,9a83e195e79c28047a25da7b870aab15d18b6556,e7ebd007cb8cb2888aa54fe8f80d7bd1684fc4e8,2fd35d3512d4ab2b37a426b01aa479f911c6b1cf,2465f32acca232c06382172d93bfe81cbaebbd7c,9,15,324,1248,OK
cross,mlflow/mlflow,16057,16442,CONFLICT,true,true,2026-09-16T23:38:59.315508+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,9073d21cb9640fc6014230be9bfdca93b2614e9c,3068f9eb19a127f86fe4b25fbb9ef94bcf29c666,9073d21cb9640fc6014230be9bfdca93b2614e9c,3068f9eb19a127f86fe4b25fbb9ef94bcf29c666,8d387129431fda4f4d01abd6401fb13007e81bd9,39a26815c059e352c6bc09fa23d1f5d3a99e545d,7685fbde34f7795878dcf9ca95e35da25e739748,3,5,728,3631,OK
cross,liveblocks/liveblocks,2522,2523,CLEAN,false,false,2026-09-16T23:40:55.160756+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,250a8e9a0347e67323a035e9b28144ce91cba44a,c63c39d6dc72942a65832746b5a5fa1c9e038de4,250a8e9a0347e67323a035e9b28144ce91cba44a,c63c39d6dc72942a65832746b5a5fa1c9e038de4,e934a66fe96ff568f05304e58dec73ae388cc782,e934a66fe96ff568f05304e58dec73ae388cc782,e934a66fe96ff568f05304e58dec73ae388cc782,3,5,3,3,OK
cross,faros-ai/airbyte-connectors,2142,2143,UNAVAIL_fetch,false,false,2026-09-16T23:41:09.282698+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,,,,,,,,,,,,UNAVAIL_fetch
cross,novuhq/novu,8441,8443,CLEAN,false,false,2026-09-16T23:41:09.282946+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,7e6b3da135a0db2f0eb104f7cd171b4d19640c48,ce3843425b6d6f8574d29f21e5ae053ddeea9741,7e6b3da135a0db2f0eb104f7cd171b4d19640c48,ce3843425b6d6f8574d29f21e5ae053ddeea9741,d282e6c2e365311fb841f37f1b94d65ff325eb0e,180a08cf99c943cf36f52e17b5d339262de5a82f,180a08cf99c943cf36f52e17b5d339262de5a82f,10,194,5,147,OK
cross,onflow/flow-go,7551,7555,CONFLICT,true,true,2026-09-16T23:41:13.572108+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,805121979fe0f59304bcd939667de06d28cc7c1c,f1de42cd50397b0dd139bf10a831893c0a1c089a,805121979fe0f59304bcd939667de06d28cc7c1c,f1de42cd50397b0dd139bf10a831893c0a1c089a,9c74b832c3bf97b5b9f7be3e988f0aa994a9db5b,fade0c295c1074fae3b81702d1a3b52c90d53082,9c74b832c3bf97b5b9f7be3e988f0aa994a9db5b,22,91,75,210,OK
cross,softmaple/softmaple,244,246,CONFLICT,true,true,2026-09-16T23:41:32.821334+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,9d6a2f676d2f89818a30d50d9519e1724d0cb475,8df3d00a91221a2fe2386380ee5ecab7fc136616,9d6a2f676d2f89818a30d50d9519e1724d0cb475,8df3d00a91221a2fe2386380ee5ecab7fc136616,ca011d121671c2a11a5e2abc30c3d0f4e2a1ef70,ca011d121671c2a11a5e2abc30c3d0f4e2a1ef70,ca011d121671c2a11a5e2abc30c3d0f4e2a1ef70,12,28,3,3,OK
cross,ElectNewt/Distribt,44,48,CLEAN,false,false,2026-09-16T23:41:36.133051+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,220b405a7656ed90cc60852cfe320761af0284a5,e4b89ecf8c60ba9d5404bb24a23a9668200cc0b9,220b405a7656ed90cc60852cfe320761af0284a5,e4b89ecf8c60ba9d5404bb24a23a9668200cc0b9,705cbf93b5edcc5bd7abd4a4841144542751cfee,7b384ebbd7da7ee925e03c14aad846c90954b009,705cbf93b5edcc5bd7abd4a4841144542751cfee,15,25,13,27,OK
cross,skypilot-org/skypilot,5796,6067,CLEAN,false,false,2026-09-16T23:41:38.470114+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,5ab20340135d47917a581e685b0763a042a220e4,99dcd6f196d98187453583f71a928fc386bfe08b,5ab20340135d47917a581e685b0763a042a220e4,99dcd6f196d98187453583f71a928fc386bfe08b,687edf041d231b7f5003d7bc24c12e3eddd69fae,148866becb4c4a54f16e770377e351f7a171633e,687edf041d231b7f5003d7bc24c12e3eddd69fae,5,60,421,3716,OK
cross,airbytehq/airbyte,61490,61695,UNAVAIL_nobase,false,false,2026-09-16T23:41:47.317242+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,,,,,,,,,,,,UNAVAIL_nobase
cross,PRQL/prql,5286,5287,CLEAN,false,false,2026-09-16T23:41:47.317439+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,a625081881d53f3af75ae17fb0cd82ed0f16c938,b48afed955913c3f61aa1040b9dd95186db41449,a625081881d53f3af75ae17fb0cd82ed0f16c938,b48afed955913c3f61aa1040b9dd95186db41449,1a81b3a5470bdce307a26b7664fe723418dec1b8,8fe9f03c72df79b7ce021303999efdf0a15d86e3,8fe9f03c72df79b7ce021303999efdf0a15d86e3,38,189,1,1,OK
cross,manifoldmarkets/manifold,3582,3599,CLEAN,false,false,2026-09-16T23:41:50.160403+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,7cda958f75578726e87421747e56d89cba13f419,4dd4ac9e2141151222667630a497919ff4dfdee4,7cda958f75578726e87421747e56d89cba13f419,4dd4ac9e2141151222667630a497919ff4dfdee4,d0f245d144420e3db013b9fc6671c2ef8577796c,1413c780ef6b191a7e282ea91aa58f7591dc0d6c,d0f245d144420e3db013b9fc6671c2ef8577796c,1,1,163,843,OK
cross,ar-io/ar-io-node,398,426,CLEAN,false,false,2026-09-16T23:42:00.579719+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,25aec6f4207620b3a23a6d6cb82452d4ba56e9c4,0a4f82581c0e9cc238b3f98ca6b3fab407e28b7b,25aec6f4207620b3a23a6d6cb82452d4ba56e9c4,0a4f82581c0e9cc238b3f98ca6b3fab407e28b7b,c2f885195fbd974b3fbd94125974e10c7a2fed1c,0e13def192e3caa603f0a4d7ca7cc0682efdb4ba,c2f885195fbd974b3fbd94125974e10c7a2fed1c,1,1,54,1636,OK
cross,oven-sh/bun,19743,20217,CLEAN,false,false,2026-09-16T23:42:05.740860+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,f543a91a394ad63c3e12f5426245b2032788fad3,9a1e0754ef8e4e930ddc9b6d5e765010402c96de,f543a91a394ad63c3e12f5426245b2032788fad3,9a1e0754ef8e4e930ddc9b6d5e765010402c96de,2c5e9e5532391616a513c46f6401d36027676718,f62940bbdaa7df8738093d78ca490567caf052d2,2c5e9e5532391616a513c46f6401d36027676718,1,1,1099,5494,OK
cross,odigos-io/odigos,2962,3049,CONFLICT,true,false,2026-09-16T23:42:22.360122+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,82039f51da61fa0ad2a4b6f675c65f4ddabbcce1,d3ed10981b00a8e5e914cecdb53ea666b844a851,82039f51da61fa0ad2a4b6f675c65f4ddabbcce1,d3ed10981b00a8e5e914cecdb53ea666b844a851,816e76a81b9cd4efad3a98df339c74b59440cf01,fea6b117cd54aee926eb25ebe617eef2036c1f53,816e76a81b9cd4efad3a98df339c74b59440cf01,39,109,266,970,OK
cross,openfga/openfga,2563,2565,CONFLICT,true,true,2026-09-16T23:42:25.107288+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,6c5bd3c3faa802744f001bc5dfa69bc17c17f560,8579d7349002fe225fb31b426c651efcd6afd96e,6c5bd3c3faa802744f001bc5dfa69bc17c17f560,8579d7349002fe225fb31b426c651efcd6afd96e,6a8123602861ab1fb8745076c89918aec5961bb0,547880795dcf7639a8a2f9f1c786857456487f52,6a8123602861ab1fb8745076c89918aec5961bb0,5,21,22,120,OK
cross,gtg922r/obsidian-numerals,100,102,CLEAN,false,false,2026-09-16T23:42:27.628140+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,3046dc5a41bd3bf0226d0ee60c6fa2b9aea1240b,6df200f00aa7c9354d553840b241d02df2a8ef21,3046dc5a41bd3bf0226d0ee60c6fa2b9aea1240b,6df200f00aa7c9354d553840b241d02df2a8ef21,b4519469500b7b7cdb6f2b34f63e2d87c807af28,c4537cb02b40c5e9cb04289e4cf0aae016aaf4f6,3046dc5a41bd3bf0226d0ee60c6fa2b9aea1240b,0,0,5,12,OK
cross,jdx/mise,5638,5828,CONFLICT,true,true,2026-09-16T23:42:30.190931+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,0faffcbd02bfbed04443021ebd6633762635e871,d11b94091059ba78bbfa0fe346a18c7d9db21ea2,0faffcbd02bfbed04443021ebd6633762635e871,d11b94091059ba78bbfa0fe346a18c7d9db21ea2,16af9f3df6d5976a778462ecf1772de238410b8f,74271e1659f2d6950ddea7a897b21805ac02cacc,74271e1659f2d6950ddea7a897b21805ac02cacc,65,326,1,3,OK
cross,coder/coder,18587,18634,CLEAN,false,false,2026-09-16T23:42:32.758101+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,fcddd92b1f6c60ecff04483b0c74c5ba84d1ed36,44928e5ebda498c592dc577ba6d60f9add81e434,fcddd92b1f6c60ecff04483b0c74c5ba84d1ed36,44928e5ebda498c592dc577ba6d60f9add81e434,6c713d5c209dce8d4abad01f7b9be13c6942c840,d26d0fc2696afc084c1dbf13f890b4720182b36c,5ed0c7abcb4623c27cef04c79eac9c6e98c9e948,264,1195,8,9,OK
cross,get-convex/convex-helpers,516,600,CONFLICT,true,true,2026-09-16T23:42:46.138735+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,162cb25de3d405328fc3b244c69175abce08464d,80a232662b3935ea5fd8765f88d5e366986250a0,162cb25de3d405328fc3b244c69175abce08464d,80a232662b3935ea5fd8765f88d5e366986250a0,defbc4f99b046875dc7d6cd2bfa7204ce5cf5077,ab72e9c3d9ed428099272dcc29de88970834e807,c4caac1cee918ddccfc6624efa1e52cbb478077c,5,13,23,200,OK
cross,langbot-app/LangBot,1407,1514,CLEAN,false,false,2026-09-16T23:42:48.537951+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,46f93d3913020d7c83c3a82136ce2283e0084962,80a25eab41a2bce5e98a7d422521fecd10951d27,46f93d3913020d7c83c3a82136ce2283e0084962,80a25eab41a2bce5e98a7d422521fecd10951d27,18c708da581ecea910e4256ee8999e84013493f0,f5a45036102e85383cb173f70aee4551623af841,cd68760c75221935ef956aaf35ffd9429f037561,5,5,204,1012,OK
cross,risingwavelabs/risingwave,21925,22637,CLEAN,false,false,2026-09-16T23:42:55.073237+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,e72dbfa699b09c89562e7d9ad31d13e834545002,c0539736b51ce4fca8899831b5df10b69ff72eaf,e72dbfa699b09c89562e7d9ad31d13e834545002,c0539736b51ce4fca8899831b5df10b69ff72eaf,95d7e237ed7e51024c330755a1d90aa65838dc39,20a9de07eb2761fed58904acb4100d3e659c781d,95d7e237ed7e51024c330755a1d90aa65838dc39,1,5,1045,6658,OK
cross,quarylabs/sqruff,1643,1664,CONFLICT,true,false,2026-09-16T23:43:05.899688+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,9f7d8fcf4b1331b8f7874bfdddb191606b6732c6,4490e8b240feef244fc87789a50cc07926b0acc9,9f7d8fcf4b1331b8f7874bfdddb191606b6732c6,4490e8b240feef244fc87789a50cc07926b0acc9,d149ac88750cb5653d0b6a54a3881ae16b69a90e,aed2bd93415ad0fc81fe4b530d5435997e713ba7,aed2bd93415ad0fc81fe4b530d5435997e713ba7,141,389,50,80,OK
cross,formbricks/formbricks,6082,6085,CLEAN,false,false,2026-09-16T23:43:10.119748+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,272846a7ad6a26b9a3d947b0e2df19cfeefd4daa,142f4224c6a417b45d7c743f8ff0c4f1d93b4879,272846a7ad6a26b9a3d947b0e2df19cfeefd4daa,142f4224c6a417b45d7c743f8ff0c4f1d93b4879,22eb0b79ee3ec459506ff5dc76f02b1b85793b4b,22eb0b79ee3ec459506ff5dc76f02b1b85793b4b,5eb7a496da077540f3b9cbebc2408b2679a16432,7,22,5,7,OK
cross,elsa-workflows/elsa-studio,521,526,CONFLICT,true,false,2026-09-16T23:43:20.979049+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,c642f03bfb9df0b78a6fb63d223b4669d117f972,f42d94d35de62c7f0c8c67449be5256ae0820856,c642f03bfb9df0b78a6fb63d223b4669d117f972,f42d94d35de62c7f0c8c67449be5256ae0820856,8d28e8474ef443ffdabb71735376a7fb5530950b,045082c5ce8c17a11ffec1baca1c6e9e668f9b11,bbbbf58d0a1d7774437f6cc02e3e396d861aa966,160,401,29,93,OK
cross,shiosyakeyakini-info/miria,750,764,CONFLICT,true,true,2026-09-16T23:43:23.529301+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,f56699d5214139d4e6b535b51bc2fbd275e955d6,b6344e5b52f75c30d515bd4e1025525364c22012,f56699d5214139d4e6b535b51bc2fbd275e955d6,b6344e5b52f75c30d515bd4e1025525364c22012,0c0b8138b01bf8fab7ac63b45425d67a77425c5b,6c368b56f49677e108380140ffdb831c9ebb8f45,b01c83c418528752e4bf6d3656fa1a8c466cb430,8,14,424,4110,OK
cross,sgb-io/fta,236,237,CLEAN,false,false,2026-09-16T23:43:29.225451+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,922fd8aa9f6d2b7d0a3a7b59c2b7163501540f93,bdbffa8b4dcce7cce3c8c959e64c37fdd1221158,922fd8aa9f6d2b7d0a3a7b59c2b7163501540f93,bdbffa8b4dcce7cce3c8c959e64c37fdd1221158,92648e9ab04f4c90005f287870bdcf680790cbb3,92648e9ab04f4c90005f287870bdcf680790cbb3,4f10a966d1e6e266a1ca8b3fec8f1d1a4c40cbeb,4,6,4,7,OK
cross,microsoft/vscode,249711,252589,UNAVAIL_nobase,false,false,2026-09-16T23:43:31.595367+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,,,,,,,,,,,,UNAVAIL_nobase
cross,vllm-project/vllm,18317,19396,CONFLICT,true,true,2026-09-16T23:43:31.595560+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,2e773e55b3e6ca8be35c8277b256b0cda8d5c457,e30d84c12d860299460a99ddbcbcc1df3622eef6,2e773e55b3e6ca8be35c8277b256b0cda8d5c457,e30d84c12d860299460a99ddbcbcc1df3622eef6,9ab2c02ff8ef05cb6c4b2bdc9a4faaee61892450,9af6d22e4c8ef79972911efaab2a68f4b03def2a,9ab2c02ff8ef05cb6c4b2bdc9a4faaee61892450,1,6,1778,7192,OK
cross,langfuse/langfuse,7352,7354,CLEAN,false,false,2026-09-16T23:43:41.205786+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,ab8aa2b3ec2f9020f3d8c01cefa87c02dfd27087,a8fde387aad0117f6afd89764c10801b402858d5,ab8aa2b3ec2f9020f3d8c01cefa87c02dfd27087,a8fde387aad0117f6afd89764c10801b402858d5,1f55032c3480db7f25da9a65fa9f3577a6fa5f9c,1f55032c3480db7f25da9a65fa9f3577a6fa5f9c,1f55032c3480db7f25da9a65fa9f3577a6fa5f9c,4,6,1,1,OK
cross,exa-labs/exa-py,81,99,CONFLICT,true,true,2026-09-16T23:43:44.017674+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,1b7197434bf302fd5568dbb0d69a8f5fc85d4863,c0f36e29af61aa55b9fd70b7f3271209a4a0f4a8,1b7197434bf302fd5568dbb0d69a8f5fc85d4863,c0f36e29af61aa55b9fd70b7f3271209a4a0f4a8,84d5aaed82a1406b389dbbe85762ad7accca251d,ec82bc43042789b795ddf7ea9d528e108c21ed29,5d71677d76792f7bb360a5503da8347a8009ecf0,2,18,36,308,OK
cross,Sls0n/Prismify,39,42,CONFLICT,true,true,2026-09-16T23:43:46.465879+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,fbf7aa7f44e4b72861561ab29f6c920a3856646c,0b9faa4f0c18f56589e3c0685cdd18e13501945e,fbf7aa7f44e4b72861561ab29f6c920a3856646c,0b9faa4f0c18f56589e3c0685cdd18e13501945e,18dc2ede9fe27eccf96373140d8408463484c9c2,c195887290a76a5d98cbe9d056553ed5354ee5ac,c195887290a76a5d98cbe9d056553ed5354ee5ac,7,57,2,11,OK
